TRINITY_DN6756_c0_g1	noncoding
TRINITY_DN677_c2_g1	HYM
TRINITY_DN727_c5_g1	species-specific
TRINITY_DN746_c0_g1	noncoding
TRINITY_DN7521_c0_g1	FOR
TRINITY_DN755_c0_g2	HYM
TRINITY_DN7870_c0_g2	FOR
TRINITY_DN816_c2_g1	noncoding
TRINITY_DN8730_c0_g4	noncoding
TRINITY_DN923_c8_g1	HOL
TRINITY_DN923_c8_g2	HYM
TRINITY_DN933_c0_g1	HOL
TRINITY_DN946_c1_g1	FOR
TRINITY_DN10193_c0_g1	noncoding
TRINITY_DN1033_c4_g1	noncoding
TRINITY_DN1047_c2_g1	FOR
TRINITY_DN1202_c1_g2	species-specific
TRINITY_DN12523_c0_g1	HYM
TRINITY_DN13506_c0_g1	noncoding
TRINITY_DN13592_c0_g5	noncoding
TRINITY_DN1637_c3_g1	NEO
TRINITY_DN16528_c1_g1	noncoding
TRINITY_DN168_c4_g1	species-specific
TRINITY_DN1756_c2_g2	noncoding
TRINITY_DN1801_c2_g1	species-specific
TRINITY_DN1810_c3_g1	FOR
TRINITY_DN181_c7_g1	noncoding
TRINITY_DN19017_c0_g1	noncoding
TRINITY_DN1934_c0_g1	FOR
TRINITY_DN19773_c0_g1	noncoding
TRINITY_DN20063_c0_g2	noncoding
TRINITY_DN201_c1_g3	noncoding
TRINITY_DN2022_c2_g1	noncoding
TRINITY_DN20309_c0_g1	noncoding
TRINITY_DN20359_c0_g1	noncoding
TRINITY_DN2162_c0_g1	FOR
TRINITY_DN2184_c0_g1	FOR
TRINITY_DN21908_c0_g1	noncoding
TRINITY_DN23279_c0_g1	noncoding
TRINITY_DN2513_c1_g2	noncoding
TRINITY_DN2572_c0_g1	species-specific
TRINITY_DN2692_c0_g1	species-specific
TRINITY_DN28751_c0_g1	noncoding
TRINITY_DN2931_c0_g1	noncoding
TRINITY_DN3126_c0_g2	FOR
TRINITY_DN33470_c0_g2	noncoding
TRINITY_DN344_c1_g1	noncoding
TRINITY_DN3569_c2_g1	noncoding
TRINITY_DN37224_c0_g1	noncoding
TRINITY_DN3771_c1_g1	FOR
TRINITY_DN377_c0_g4	noncoding
TRINITY_DN3835_c0_g1	species-specific
TRINITY_DN3891_c0_g1	noncoding
TRINITY_DN3965_c0_g1	MYR
TRINITY_DN4255_c0_g1	noncoding
TRINITY_DN436_c1_g1	noncoding
TRINITY_DN45166_c0_g1	noncoding
TRINITY_DN4712_c0_g5	noncoding
TRINITY_DN53_c1_g1	noncoding
TRINITY_DN5530_c0_g2	noncoding
TRINITY_DN5598_c0_g1	species-specific
TRINITY_DN5607_c1_g1	noncoding
TRINITY_DN5633_c1_g3	noncoding
TRINITY_DN5833_c0_g1	species-specific
TRINITY_DN6436_c0_g1	species-specific
TRINITY_DN7014_c0_g1	noncoding
TRINITY_DN756_c0_g1	noncoding
TRINITY_DN7806_c1_g1	noncoding
TRINITY_DN8257_c0_g1	noncoding
TRINITY_DN8325_c1_g1	noncoding
TRINITY_DN8538_c0_g1	HYM
TRINITY_DN8968_c0_g1	noncoding
TRINITY_DN9302_c0_g1	noncoding
TRINITY_DN9650_c0_g1	noncoding
TRINITY_DN97872_c0_g1	noncoding
TRINITY_DN10032_c1_g2	noncoding
TRINITY_DN10038_c0_g1	noncoding
TRINITY_DN10069_c1_g1	noncoding
TRINITY_DN10307_c0_g1	noncoding
TRINITY_DN10484_c0_g1	noncoding
TRINITY_DN108058_c0_g1	noncoding
TRINITY_DN11012_c0_g1	noncoding
TRINITY_DN11105_c0_g1	noncoding
TRINITY_DN1112_c7_g1	noncoding
TRINITY_DN113608_c0_g1	noncoding
TRINITY_DN11373_c0_g2	noncoding
TRINITY_DN11982_c0_g1	species-specific
TRINITY_DN1209_c0_g1	MYR
TRINITY_DN12452_c0_g1	noncoding
TRINITY_DN1252_c1_g1	noncoding
TRINITY_DN12931_c2_g1	noncoding
TRINITY_DN13119_c0_g1	noncoding
TRINITY_DN1312_c0_g4	noncoding
TRINITY_DN13575_c0_g1	noncoding
TRINITY_DN14125_c0_g1	species-specific
TRINITY_DN14273_c0_g1	noncoding
TRINITY_DN14384_c0_g2	noncoding
TRINITY_DN1438_c0_g1	noncoding
TRINITY_DN1543_c0_g2	noncoding
TRINITY_DN15540_c0_g1	noncoding
TRINITY_DN16017_c0_g1	noncoding
TRINITY_DN16391_c0_g2	noncoding
TRINITY_DN17787_c0_g1	noncoding
TRINITY_DN18403_c0_g1	noncoding
TRINITY_DN1872_c2_g1	noncoding
TRINITY_DN1872_c3_g1	noncoding
TRINITY_DN1984_c2_g1	noncoding
TRINITY_DN20332_c0_g1	noncoding
TRINITY_DN20437_c0_g1	noncoding
TRINITY_DN20508_c0_g1	noncoding
TRINITY_DN2092_c0_g2	noncoding
TRINITY_DN2127_c5_g2	MYR
TRINITY_DN2183_c0_g3	noncoding
TRINITY_DN24132_c0_g1	noncoding
TRINITY_DN2614_c0_g1	HYM
TRINITY_DN2652_c0_g1	species-specific
TRINITY_DN26731_c0_g1	noncoding
TRINITY_DN2794_c0_g1	PAL
TRINITY_DN2804_c0_g3	noncoding
TRINITY_DN2980_c0_g3	noncoding
TRINITY_DN30086_c0_g1	noncoding
TRINITY_DN3139_c0_g8	noncoding
TRINITY_DN3242_c3_g1	noncoding
TRINITY_DN3363_c0_g1	noncoding
TRINITY_DN3401_c0_g1	noncoding
TRINITY_DN3418_c1_g2	species-specific
TRINITY_DN3552_c0_g1	FOR
TRINITY_DN3559_c0_g1	FOR
TRINITY_DN3612_c1_g1	FOR
TRINITY_DN3616_c1_g1	noncoding
TRINITY_DN3767_c0_g1	noncoding
TRINITY_DN376_c2_g1	noncoding
TRINITY_DN3776_c1_g2	noncoding
TRINITY_DN3833_c0_g4	noncoding
TRINITY_DN38669_c0_g1	noncoding
TRINITY_DN4088_c0_g1	noncoding
TRINITY_DN41347_c0_g1	noncoding
TRINITY_DN4195_c0_g3	noncoding
TRINITY_DN4280_c0_g1	noncoding
TRINITY_DN4350_c0_g1	noncoding
TRINITY_DN43935_c0_g1	noncoding
TRINITY_DN4445_c0_g1	noncoding
TRINITY_DN4454_c1_g2	noncoding
TRINITY_DN44702_c0_g1	noncoding
TRINITY_DN45128_c0_g1	noncoding
TRINITY_DN4562_c1_g3	noncoding
TRINITY_DN494_c0_g1	FOR
TRINITY_DN5029_c0_g2	species-specific
TRINITY_DN512_c7_g1	noncoding
TRINITY_DN5213_c0_g1	noncoding
TRINITY_DN5296_c0_g4	noncoding
TRINITY_DN54019_c0_g1	noncoding
TRINITY_DN5435_c0_g3	noncoding
TRINITY_DN5550_c2_g4	noncoding
TRINITY_DN5554_c0_g3	noncoding
TRINITY_DN558_c1_g1	species-specific
TRINITY_DN5654_c5_g1	noncoding
TRINITY_DN5823_c1_g6	noncoding
TRINITY_DN60114_c0_g1	noncoding
TRINITY_DN6045_c0_g1	noncoding
TRINITY_DN6106_c0_g1	noncoding
TRINITY_DN625_c0_g1	noncoding
TRINITY_DN6287_c0_g1	species-specific
TRINITY_DN6443_c0_g1	species-specific
TRINITY_DN6489_c0_g1	noncoding
TRINITY_DN6537_c0_g2	noncoding
TRINITY_DN669_c0_g3	noncoding
TRINITY_DN67361_c0_g1	noncoding
TRINITY_DN6762_c0_g1	noncoding
TRINITY_DN6794_c0_g1	noncoding
TRINITY_DN6840_c1_g2	noncoding
TRINITY_DN69793_c0_g1	noncoding
TRINITY_DN709_c5_g2	noncoding
TRINITY_DN7191_c0_g1	noncoding
TRINITY_DN7222_c0_g1	noncoding
TRINITY_DN731_c0_g2	noncoding
TRINITY_DN7435_c0_g1	noncoding
TRINITY_DN7473_c0_g3	noncoding
TRINITY_DN756_c1_g1	noncoding
TRINITY_DN7586_c0_g1	noncoding
TRINITY_DN7729_c1_g2	noncoding
TRINITY_DN8045_c0_g1	noncoding
TRINITY_DN81239_c0_g1	noncoding
TRINITY_DN8144_c1_g1	noncoding
TRINITY_DN8289_c0_g2	species-specific
TRINITY_DN8349_c0_g1	species-specific
TRINITY_DN838_c0_g2	noncoding
TRINITY_DN8602_c1_g3	noncoding
TRINITY_DN87572_c0_g1	species-specific
TRINITY_DN8766_c0_g1	HOL
TRINITY_DN8843_c0_g1	species-specific
TRINITY_DN894_c7_g1	noncoding
TRINITY_DN8961_c0_g2	FOR
TRINITY_DN91237_c0_g1	noncoding
TRINITY_DN91569_c0_g1	noncoding
TRINITY_DN9277_c0_g1	noncoding
TRINITY_DN933_c1_g2	noncoding
TRINITY_DN9515_c0_g1	noncoding
TRINITY_DN95480_c0_g1	noncoding
TRINITY_DN9643_c2_g3	noncoding
TRINITY_DN9778_c0_g1	FOR
TRINITY_DN9861_c0_g1	noncoding
TRINITY_DN9941_c0_g1	FOR
TRINITY_DN997_c0_g2	noncoding
TRINITY_DN9_c0_g2	noncoding
TRINITY_DN10215_c0_g1	noncoding
TRINITY_DN10295_c0_g2	noncoding
TRINITY_DN103179_c0_g1	noncoding
TRINITY_DN103725_c0_g1	noncoding
TRINITY_DN104479_c0_g1	noncoding
TRINITY_DN10863_c0_g1	noncoding
TRINITY_DN11189_c0_g1	noncoding
TRINITY_DN11463_c0_g1	species-specific
TRINITY_DN1197_c1_g2	noncoding
TRINITY_DN1206_c0_g2	noncoding
TRINITY_DN12198_c0_g1	noncoding
TRINITY_DN12225_c0_g1	noncoding
TRINITY_DN12851_c0_g1	noncoding
TRINITY_DN12945_c0_g1	PAL
TRINITY_DN12945_c0_g2	noncoding
TRINITY_DN13071_c0_g2	noncoding
TRINITY_DN13195_c0_g1	noncoding
TRINITY_DN1321_c0_g1	noncoding
TRINITY_DN13727_c0_g1	noncoding
TRINITY_DN1379_c4_g1	noncoding
TRINITY_DN1427_c0_g1	noncoding
TRINITY_DN14557_c0_g2	noncoding
TRINITY_DN14959_c0_g1	noncoding
TRINITY_DN1540_c0_g2	noncoding
TRINITY_DN15546_c0_g1	noncoding
TRINITY_DN1557_c0_g1	HYM
TRINITY_DN15729_c0_g1	noncoding
TRINITY_DN15763_c0_g1	noncoding
TRINITY_DN15819_c0_g3	noncoding
TRINITY_DN16048_c0_g1	species-specific
TRINITY_DN16144_c0_g1	noncoding
TRINITY_DN1646_c0_g1	HYM
TRINITY_DN16681_c0_g2	noncoding
TRINITY_DN17061_c0_g1	PAL
TRINITY_DN1710_c3_g1	noncoding
TRINITY_DN17174_c0_g1	FOR
TRINITY_DN17521_c0_g1	species-specific
TRINITY_DN17958_c0_g2	noncoding
TRINITY_DN181_c1_g1	noncoding
TRINITY_DN181_c2_g1	noncoding
TRINITY_DN196_c0_g1	HOL
TRINITY_DN1976_c6_g2	noncoding
TRINITY_DN1988_c2_g1	noncoding
TRINITY_DN19951_c0_g1	PAL
TRINITY_DN2046_c3_g1	noncoding
TRINITY_DN20569_c0_g3	FOR
TRINITY_DN2089_c0_g2	noncoding
TRINITY_DN2179_c0_g1	FOR
TRINITY_DN21847_c0_g1	noncoding
TRINITY_DN236_c2_g2	noncoding
TRINITY_DN2460_c0_g2	noncoding
TRINITY_DN24638_c0_g1	species-specific
TRINITY_DN2684_c1_g1	noncoding
TRINITY_DN2768_c0_g2	noncoding
TRINITY_DN2783_c2_g1	noncoding
TRINITY_DN2792_c0_g3	species-specific
TRINITY_DN30086_c0_g2	noncoding
TRINITY_DN3033_c0_g4	noncoding
TRINITY_DN3162_c1_g1	noncoding
TRINITY_DN31911_c0_g1	noncoding
TRINITY_DN32572_c0_g1	noncoding
TRINITY_DN32826_c0_g1	FOR
TRINITY_DN33319_c1_g1	noncoding
TRINITY_DN3497_c0_g2	noncoding
TRINITY_DN36515_c0_g1	noncoding
TRINITY_DN368_c6_g3	species-specific
TRINITY_DN37650_c0_g1	noncoding
TRINITY_DN3848_c0_g1	species-specific
TRINITY_DN3924_c0_g1	noncoding
TRINITY_DN4004_c0_g1	species-specific
TRINITY_DN40200_c0_g1	noncoding
TRINITY_DN41838_c0_g1	species-specific
TRINITY_DN4199_c1_g1	noncoding
TRINITY_DN4364_c1_g1	noncoding
TRINITY_DN4364_c2_g1	noncoding
TRINITY_DN4400_c0_g3	noncoding
TRINITY_DN4414_c1_g1	noncoding
TRINITY_DN44394_c0_g1	noncoding
TRINITY_DN44396_c0_g1	noncoding
TRINITY_DN45248_c0_g1	noncoding
TRINITY_DN4661_c0_g1	noncoding
TRINITY_DN4698_c0_g2	species-specific
TRINITY_DN4725_c1_g1	noncoding
TRINITY_DN4829_c0_g3	NEO
TRINITY_DN4895_c0_g2	noncoding
TRINITY_DN4920_c0_g1	FOR
TRINITY_DN5042_c0_g2	noncoding
TRINITY_DN511_c1_g2	noncoding
TRINITY_DN5148_c0_g4	noncoding
TRINITY_DN5186_c0_g4	noncoding
TRINITY_DN5255_c0_g2	noncoding
TRINITY_DN53121_c0_g1	noncoding
TRINITY_DN5475_c0_g1	noncoding
TRINITY_DN5559_c0_g3	noncoding
TRINITY_DN5715_c0_g2	noncoding
TRINITY_DN5935_c0_g1	noncoding
TRINITY_DN6018_c0_g3	noncoding
TRINITY_DN6104_c1_g1	PAL
TRINITY_DN6216_c0_g2	noncoding
TRINITY_DN63_c0_g2	noncoding
TRINITY_DN64_c0_g2	noncoding
TRINITY_DN659_c1_g1	species-specific
TRINITY_DN6657_c0_g1	noncoding
TRINITY_DN67580_c0_g1	noncoding
TRINITY_DN6806_c0_g3	noncoding
TRINITY_DN6806_c0_g5	noncoding
TRINITY_DN6812_c0_g1	noncoding
TRINITY_DN7276_c0_g1	noncoding
TRINITY_DN74143_c0_g1	noncoding
TRINITY_DN7686_c0_g1	noncoding
TRINITY_DN7712_c0_g1	noncoding
TRINITY_DN7783_c0_g1	noncoding
TRINITY_DN7892_c0_g2	noncoding
TRINITY_DN808_c1_g2	noncoding
TRINITY_DN8104_c0_g1	noncoding
TRINITY_DN8220_c0_g1	FOR
TRINITY_DN8466_c0_g1	species-specific
TRINITY_DN849_c0_g1	noncoding
TRINITY_DN86134_c0_g1	noncoding
TRINITY_DN8648_c0_g1	noncoding
TRINITY_DN8655_c0_g1	noncoding
TRINITY_DN8913_c0_g3	noncoding
TRINITY_DN9009_c0_g2	species-specific
TRINITY_DN9024_c0_g1	FOR
TRINITY_DN904_c0_g2	species-specific
TRINITY_DN9215_c0_g1	MYR
TRINITY_DN926_c0_g2	noncoding
TRINITY_DN950_c0_g1	FOR
TRINITY_DN99261_c0_g1	noncoding
TRINITY_DN9957_c0_g2	noncoding
TRINITY_DN9981_c0_g4	noncoding
TRINITY_DN10105_c0_g1	HYM
TRINITY_DN102401_c0_g1	noncoding
TRINITY_DN103171_c0_g1	noncoding
TRINITY_DN1049_c0_g5	species-specific
TRINITY_DN10868_c0_g1	noncoding
TRINITY_DN11220_c0_g2	HYM
TRINITY_DN11366_c0_g1	noncoding
TRINITY_DN11837_c0_g1	noncoding
TRINITY_DN11890_c0_g1	noncoding
TRINITY_DN12275_c0_g2	noncoding
TRINITY_DN13338_c0_g1	noncoding
TRINITY_DN15079_c0_g1	noncoding
TRINITY_DN16018_c0_g2	noncoding
TRINITY_DN16836_c0_g1	noncoding
TRINITY_DN17949_c0_g1	noncoding
TRINITY_DN1861_c2_g1	noncoding
TRINITY_DN18693_c0_g1	noncoding
TRINITY_DN1920_c1_g3	noncoding
TRINITY_DN19270_c0_g1	noncoding
TRINITY_DN2109_c0_g1	noncoding
TRINITY_DN21672_c0_g1	noncoding
TRINITY_DN22238_c0_g1	species-specific
TRINITY_DN24449_c0_g1	noncoding
TRINITY_DN25060_c0_g1	noncoding
TRINITY_DN25385_c0_g2	noncoding
TRINITY_DN2790_c0_g4	noncoding
TRINITY_DN28437_c0_g1	noncoding
TRINITY_DN3139_c0_g3	noncoding
TRINITY_DN3270_c1_g3	noncoding
TRINITY_DN333_c5_g1	noncoding
TRINITY_DN3610_c0_g2	noncoding
TRINITY_DN37385_c0_g1	noncoding
TRINITY_DN39022_c0_g1	noncoding
TRINITY_DN40541_c1_g1	noncoding
TRINITY_DN409_c2_g2	species-specific
TRINITY_DN41243_c0_g1	noncoding
TRINITY_DN48277_c0_g1	noncoding
TRINITY_DN5084_c1_g1	noncoding
TRINITY_DN5254_c2_g1	PAL
TRINITY_DN526_c1_g1	noncoding
TRINITY_DN5317_c0_g2	noncoding
TRINITY_DN5386_c1_g1	noncoding
TRINITY_DN5408_c0_g1	NEO
TRINITY_DN5520_c0_g3	noncoding
TRINITY_DN57006_c0_g1	noncoding
TRINITY_DN5879_c0_g1	species-specific
TRINITY_DN60_c4_g1	noncoding
TRINITY_DN6108_c1_g1	noncoding
TRINITY_DN61972_c0_g1	noncoding
TRINITY_DN6627_c0_g1	noncoding
TRINITY_DN6716_c0_g1	noncoding
TRINITY_DN70719_c0_g1	species-specific
TRINITY_DN7134_c0_g1	noncoding
TRINITY_DN7525_c0_g2	HYM
TRINITY_DN8820_c0_g1	noncoding
TRINITY_DN8887_c0_g3	FOR
TRINITY_DN8904_c0_g1	noncoding
TRINITY_DN911_c1_g3	species-specific
TRINITY_DN9184_c0_g1	noncoding
TRINITY_DN932_c1_g1	noncoding
TRINITY_DN941_c1_g1	noncoding
TRINITY_DN1004_c0_g2	noncoding
TRINITY_DN100514_c0_g1	noncoding
TRINITY_DN10062_c0_g1	noncoding
TRINITY_DN1014_c0_g2	noncoding
TRINITY_DN101821_c0_g1	noncoding
TRINITY_DN101898_c0_g1	noncoding
TRINITY_DN10207_c0_g1	noncoding
TRINITY_DN10225_c0_g2	noncoding
TRINITY_DN102857_c0_g1	noncoding
TRINITY_DN103168_c0_g1	noncoding
TRINITY_DN10319_c0_g1	noncoding
TRINITY_DN103820_c0_g1	species-specific
TRINITY_DN103_c8_g1	noncoding
TRINITY_DN104587_c0_g1	noncoding
TRINITY_DN1052_c0_g2	noncoding
TRINITY_DN10541_c0_g1	noncoding
TRINITY_DN10629_c0_g1	species-specific
TRINITY_DN106928_c0_g1	noncoding
TRINITY_DN10723_c1_g1	noncoding
TRINITY_DN10726_c0_g1	species-specific
TRINITY_DN1072_c1_g1	noncoding
TRINITY_DN10742_c4_g1	noncoding
TRINITY_DN10747_c0_g4	noncoding
TRINITY_DN10781_c0_g1	noncoding
TRINITY_DN1081_c0_g1	species-specific
TRINITY_DN10877_c0_g1	species-specific
TRINITY_DN10930_c0_g1	noncoding
TRINITY_DN109434_c0_g1	noncoding
TRINITY_DN109_c4_g1	noncoding
TRINITY_DN11004_c0_g1	noncoding
TRINITY_DN1100_c0_g2	noncoding
TRINITY_DN1100_c0_g3	noncoding
TRINITY_DN1104_c0_g1	FOR
TRINITY_DN1106_c1_g3	FOR
TRINITY_DN1108_c0_g2	noncoding
TRINITY_DN11112_c0_g1	noncoding
TRINITY_DN11153_c1_g2	noncoding
TRINITY_DN11184_c0_g2	noncoding
TRINITY_DN11220_c0_g1	noncoding
TRINITY_DN1129_c0_g1	noncoding
TRINITY_DN112_c2_g1	noncoding
TRINITY_DN11306_c0_g4	noncoding
TRINITY_DN11337_c0_g1	species-specific
TRINITY_DN11349_c0_g2	noncoding
TRINITY_DN1139_c1_g1	noncoding
TRINITY_DN113_c3_g1	noncoding
TRINITY_DN11438_c1_g1	MYR
TRINITY_DN11492_c0_g2	species-specific
TRINITY_DN11495_c0_g1	species-specific
TRINITY_DN1163_c0_g1	noncoding
TRINITY_DN1163_c1_g1	noncoding
TRINITY_DN1167_c0_g1	FOR
TRINITY_DN11704_c0_g1	noncoding
TRINITY_DN11742_c0_g1	noncoding
TRINITY_DN11772_c0_g1	noncoding
TRINITY_DN11773_c1_g3	noncoding
TRINITY_DN11806_c0_g1	MYR
TRINITY_DN11849_c0_g1	noncoding
TRINITY_DN11910_c0_g1	noncoding
TRINITY_DN11926_c0_g1	noncoding
TRINITY_DN11932_c0_g1	noncoding
TRINITY_DN12011_c0_g2	noncoding
TRINITY_DN12370_c0_g1	species-specific
TRINITY_DN1243_c0_g1	HYM
TRINITY_DN12536_c0_g2	noncoding
TRINITY_DN1254_c2_g1	HOL
TRINITY_DN12594_c0_g1	noncoding
TRINITY_DN12641_c0_g1	noncoding
TRINITY_DN12646_c0_g1	noncoding
TRINITY_DN1269_c0_g5	FOR
TRINITY_DN1270_c2_g1	NEO
TRINITY_DN12848_c0_g1	noncoding
TRINITY_DN12984_c0_g3	noncoding
TRINITY_DN12993_c0_g1	noncoding
TRINITY_DN12993_c0_g2	noncoding
TRINITY_DN13014_c0_g1	noncoding
TRINITY_DN13082_c0_g1	noncoding
TRINITY_DN1313_c1_g2	noncoding
TRINITY_DN1314_c0_g2	noncoding
TRINITY_DN13200_c0_g1	noncoding
TRINITY_DN1323_c0_g1	species-specific
TRINITY_DN13357_c0_g1	noncoding
TRINITY_DN1336_c2_g1	noncoding
TRINITY_DN13499_c0_g1	noncoding
TRINITY_DN13586_c0_g1	species-specific
TRINITY_DN1362_c0_g2	noncoding
TRINITY_DN1363_c13_g1	noncoding
TRINITY_DN1364_c7_g1	noncoding
TRINITY_DN13673_c0_g1	MYR
TRINITY_DN1392_c4_g1	noncoding
TRINITY_DN13960_c0_g1	noncoding
TRINITY_DN1400_c0_g4	noncoding
TRINITY_DN14121_c1_g1	noncoding
TRINITY_DN1425_c0_g4	noncoding
TRINITY_DN1425_c10_g1	noncoding
TRINITY_DN14271_c0_g5	noncoding
TRINITY_DN1439_c0_g1	FOR
TRINITY_DN143_c0_g1	MYR
TRINITY_DN1446_c0_g1	noncoding
TRINITY_DN144_c1_g1	noncoding
TRINITY_DN14645_c0_g1	noncoding
TRINITY_DN1468_c1_g2	species-specific
TRINITY_DN14739_c0_g1	noncoding
TRINITY_DN1479_c0_g1	noncoding
TRINITY_DN14822_c0_g2	noncoding
TRINITY_DN14872_c0_g1	noncoding
TRINITY_DN14885_c0_g6	noncoding
TRINITY_DN1490_c1_g2	noncoding
TRINITY_DN14949_c1_g1	noncoding
TRINITY_DN14958_c0_g1	FOR
TRINITY_DN14973_c0_g3	noncoding
TRINITY_DN1498_c0_g3	noncoding
TRINITY_DN149_c0_g2	noncoding
TRINITY_DN1500_c3_g1	PAL
TRINITY_DN1514_c0_g4	noncoding
TRINITY_DN1519_c0_g2	noncoding
TRINITY_DN15344_c0_g3	FOR
TRINITY_DN15441_c0_g1	noncoding
TRINITY_DN15517_c0_g2	noncoding
TRINITY_DN1553_c0_g2	species-specific
TRINITY_DN1554_c5_g1	noncoding
TRINITY_DN15588_c0_g1	noncoding
TRINITY_DN15614_c0_g1	noncoding
TRINITY_DN1565_c6_g1	MYR
TRINITY_DN1568_c1_g2	noncoding
TRINITY_DN1570_c1_g1	noncoding
TRINITY_DN15819_c0_g1	noncoding
TRINITY_DN1585_c3_g1	noncoding
TRINITY_DN15904_c0_g1	noncoding
TRINITY_DN15_c3_g1	noncoding
TRINITY_DN1602_c0_g2	noncoding
TRINITY_DN1604_c2_g4	noncoding
TRINITY_DN16088_c2_g1	noncoding
TRINITY_DN16094_c0_g1	noncoding
TRINITY_DN16231_c1_g1	species-specific
TRINITY_DN16269_c0_g1	species-specific
TRINITY_DN1631_c19_g1	noncoding
TRINITY_DN1637_c16_g1	noncoding
TRINITY_DN16385_c0_g1	noncoding
TRINITY_DN1642_c0_g2	noncoding
TRINITY_DN165_c3_g1	noncoding
TRINITY_DN16667_c0_g1	noncoding
TRINITY_DN167_c0_g1	HYM
TRINITY_DN16928_c0_g1	noncoding
TRINITY_DN16929_c0_g4	noncoding
TRINITY_DN1698_c3_g4	noncoding
TRINITY_DN1698_c6_g2	noncoding
TRINITY_DN1702_c1_g1	noncoding
TRINITY_DN17076_c0_g1	noncoding
TRINITY_DN1720_c4_g2	noncoding
TRINITY_DN1725_c1_g1	species-specific
TRINITY_DN172_c0_g2	noncoding
TRINITY_DN1742_c1_g1	noncoding
TRINITY_DN1756_c1_g1	noncoding
TRINITY_DN1760_c3_g1	noncoding
TRINITY_DN1761_c0_g1	species-specific
TRINITY_DN178_c4_g1	noncoding
TRINITY_DN1799_c4_g1	noncoding
TRINITY_DN17_c1_g3	noncoding
TRINITY_DN1806_c0_g5	noncoding
TRINITY_DN18103_c0_g1	noncoding
TRINITY_DN18330_c0_g3	noncoding
TRINITY_DN18347_c0_g1	noncoding
TRINITY_DN18415_c1_g1	noncoding
TRINITY_DN1842_c0_g2	noncoding
TRINITY_DN1846_c0_g2	noncoding
TRINITY_DN1855_c0_g2	noncoding
TRINITY_DN1855_c2_g3	species-specific
TRINITY_DN18665_c0_g1	noncoding
TRINITY_DN1871_c0_g2	noncoding
TRINITY_DN1871_c0_g4	noncoding
TRINITY_DN18722_c0_g2	noncoding
TRINITY_DN18856_c0_g1	noncoding
TRINITY_DN1890_c0_g1	FOR
TRINITY_DN18965_c0_g1	noncoding
TRINITY_DN1902_c1_g1	noncoding
TRINITY_DN1924_c2_g1	noncoding
TRINITY_DN1956_c0_g1	NEO
TRINITY_DN19603_c0_g1	noncoding
TRINITY_DN1961_c0_g2	noncoding
TRINITY_DN1974_c0_g1	noncoding
TRINITY_DN1986_c0_g1	noncoding
TRINITY_DN1988_c2_g2	noncoding
TRINITY_DN1996_c0_g1	species-specific
TRINITY_DN1997_c0_g2	noncoding
TRINITY_DN1998_c0_g1	noncoding
TRINITY_DN2006_c0_g1	noncoding
TRINITY_DN2022_c1_g2	noncoding
TRINITY_DN2027_c1_g1	noncoding
TRINITY_DN202_c1_g1	noncoding
