GO.ID	Term	Annotated	Significant	Expected	test
GO:0016569	covalent chromatin modification	87	15	8.38	0.01786
GO:0016570	histone modification	87	15	8.38	0.01786
GO:0048646	anatomical structure formation involved ...	103	17	9.92	0.01835
GO:0051253	negative regulation of RNA metabolic pro...	103	17	9.92	0.01835
GO:0045934	negative regulation of nucleobase-contai...	111	18	10.69	0.01837
GO:0009167	purine ribonucleoside monophosphate meta...	72	13	6.93	0.01851
GO:0009126	purine nucleoside monophosphate metaboli...	72	13	6.93	0.01851
GO:0009790	embryo development	110	21	10.59	0.01881
GO:0032268	regulation of cellular protein metabolic...	203	29	19.55	0.01882
GO:0010506	regulation of autophagy	23	6	2.21	0.01883
GO:0007229	integrin-mediated signaling pathway	23	6	2.21	0.01883
GO:0009156	ribonucleoside monophosphate biosyntheti...	50	10	4.81	0.01887
GO:0046488	phosphatidylinositol metabolic process	43	9	4.14	0.01910
GO:0045892	negative regulation of transcription, DN...	80	14	7.7	0.01923
GO:0050790	regulation of catalytic activity	275	43	26.48	0.01925
GO:0051173	positive regulation of nitrogen compound...	238	33	22.92	0.01926
GO:1903507	negative regulation of nucleic acid-temp...	96	16	9.24	0.01996
GO:1902679	negative regulation of RNA biosynthetic ...	96	16	9.24	0.01996
GO:0048812	neuron projection morphogenesis	96	16	9.24	0.01996
GO:0022610	biological adhesion	104	17	10.01	0.02005
GO:0007155	cell adhesion	104	17	10.01	0.02005
GO:0048522	positive regulation of cellular process	433	64	41.69	0.02040
GO:0046390	ribose phosphate biosynthetic process	81	14	7.8	0.02127
GO:0009161	ribonucleoside monophosphate metabolic p...	81	14	7.8	0.02127
GO:0035114	imaginal disc-derived appendage morphoge...	51	10	4.91	0.02152
GO:0048749	compound eye development	51	10	4.91	0.02152
GO:0030258	lipid modification	44	9	4.24	0.02203
GO:0007472	wing disc morphogenesis	44	9	4.24	0.02203
GO:0046552	photoreceptor cell fate commitment	12	4	1.16	0.02245
GO:0042593	glucose homeostasis	12	4	1.16	0.02245
GO:0046173	polyol biosynthetic process	12	4	1.16	0.02245
GO:0060538	skeletal muscle organ development	12	4	1.16	0.02245
GO:0051017	actin filament bundle assembly	12	4	1.16	0.02245
GO:0016236	macroautophagy	24	6	2.31	0.02313
GO:0050803	regulation of synapse structure or activ...	42	13	4.04	0.02313
GO:0071495	cellular response to endogenous stimulus	82	14	7.9	0.02347
GO:0010605	negative regulation of macromolecule met...	233	32	22.43	0.02375
GO:0000902	cell morphogenesis	127	24	12.23	0.02376
GO:0009408	response to heat	18	5	1.73	0.02413
GO:0007369	gastrulation	18	5	1.73	0.02413
GO:0009124	nucleoside monophosphate biosynthetic pr...	52	10	5.01	0.02443
GO:0010604	positive regulation of macromolecule met...	243	33	23.4	0.02537
GO:0006836	neurotransmitter transport	38	8	3.66	0.02561
GO:0031399	regulation of protein modification proce...	99	16	9.53	0.02605
GO:0007411	axon guidance	60	11	5.78	0.02614
GO:0048736	appendage development	60	11	5.78	0.02614
GO:0051246	regulation of protein metabolic process	218	30	20.99	0.02732
GO:0006366	transcription by RNA polymerase II	280	37	26.96	0.02737
GO:0048737	imaginal disc-derived appendage developm...	53	10	5.1	0.02762
GO:0002064	epithelial cell development	53	10	5.1	0.02762
GO:0031327	negative regulation of cellular biosynth...	116	18	11.17	0.02767
GO:0010557	positive regulation of macromolecule bio...	141	21	13.58	0.02783
GO:0048639	positive regulation of developmental gro...	25	6	2.41	0.02803
GO:0014070	response to organic cyclic compound	25	6	2.41	0.02803
GO:0048598	embryonic morphogenesis	53	13	5.1	0.02854
GO:0032870	cellular response to hormone stimulus	46	9	4.43	0.02885
GO:0097485	neuron projection guidance	61	11	5.87	0.02923
GO:0031331	positive regulation of cellular cataboli...	39	8	3.75	0.02960
GO:0009890	negative regulation of biosynthetic proc...	117	18	11.26	0.02990
GO:0061572	actin filament bundle organization	13	4	1.25	0.03002
GO:0007526	larval somatic muscle development	13	4	1.25	0.03002
GO:0006476	protein deacetylation	13	4	1.25	0.03002
GO:0006626	protein targeting to mitochondrion	13	4	1.25	0.03002
GO:0009072	aromatic amino acid family metabolic pro...	13	4	1.25	0.03002
GO:0008360	regulation of cell shape	13	4	1.25	0.03002
GO:0006470	protein dephosphorylation	77	13	7.41	0.03086
GO:0031328	positive regulation of cellular biosynth...	151	22	14.54	0.03094
GO:0035107	appendage morphogenesis	54	10	5.2	0.03110
GO:0007169	transmembrane receptor protein tyrosine ...	54	10	5.2	0.03110
GO:0009123	nucleoside monophosphate metabolic proce...	85	14	8.18	0.03110
GO:0017144	drug metabolic process	143	21	13.77	0.03194
GO:0045664	regulation of neuron differentiation	47	9	4.53	0.03276
GO:0010558	negative regulation of macromolecule bio...	110	17	10.59	0.03291
GO:2000113	negative regulation of cellular macromol...	110	17	10.59	0.03291
GO:0032989	cellular component morphogenesis	147	26	14.15	0.03319
GO:0110053	regulation of actin filament organizatio...	40	8	3.85	0.03400
GO:1901361	organic cyclic compound catabolic proces...	111	17	10.69	0.03554
GO:0006935	chemotaxis	63	11	6.07	0.03619
GO:0051338	regulation of transferase activity	63	11	6.07	0.03619
GO:0001654	eye development	71	12	6.84	0.03691
GO:0043549	regulation of kinase activity	48	9	4.62	0.03702
GO:0032956	regulation of actin cytoskeleton organiz...	48	9	4.62	0.03702
GO:0051093	negative regulation of developmental pro...	48	9	4.62	0.03702
GO:0009260	ribonucleotide biosynthetic process	79	13	7.61	0.03718
GO:0035152	regulation of tube architecture, open tr...	20	5	1.93	0.03721
GO:0048640	negative regulation of developmental gro...	20	5	1.93	0.03721
GO:0001736	establishment of planar polarity	20	5	1.93	0.03721
GO:0050807	regulation of synapse organization	38	12	3.66	0.03760
GO:0008154	actin polymerization or depolymerization	41	8	3.95	0.03883
GO:0006368	transcription elongation from RNA polyme...	14	4	1.35	0.03892
GO:0031124	mRNA 3'-end processing	14	4	1.35	0.03892
GO:0035214	eye-antennal disc development	14	4	1.35	0.03892
GO:0035218	leg disc development	14	4	1.35	0.03892
GO:2000027	regulation of animal organ morphogenesis	14	4	1.35	0.03892
GO:0042147	retrograde transport, endosome to Golgi	14	4	1.35	0.03892
GO:0032879	regulation of localization	172	24	16.56	0.03927
GO:0001751	compound eye photoreceptor cell differen...	27	6	2.6	0.03979
GO:0030030	cell projection organization	181	25	17.43	0.03994
GO:0009116	nucleoside metabolic process	34	7	3.27	0.03996
GO:0009150	purine ribonucleotide metabolic process	121	18	11.65	0.04013
GO:0150063	visual system development	72	12	6.93	0.04059
GO:0042325	regulation of phosphorylation	80	13	7.7	0.04066
GO:0003002	regionalization	80	13	7.7	0.04066
GO:0032970	regulation of actin filament-based proce...	49	9	4.72	0.04164
GO:0009891	positive regulation of biosynthetic proc...	156	22	15.02	0.04253
GO:0048729	tissue morphogenesis	115	26	11.07	0.04254
GO:0006650	glycerophospholipid metabolic process	57	10	5.49	0.04334
GO:1901700	response to oxygen-containing compound	89	14	8.57	0.04389
GO:1903508	positive regulation of nucleic acid-temp...	114	17	10.98	0.04434
GO:1902680	positive regulation of RNA biosynthetic ...	114	17	10.98	0.04434
GO:0051094	positive regulation of developmental pro...	66	15	6.35	0.04477
GO:0030718	germ-line stem cell population maintenan...	21	5	2.02	0.04511
GO:0007435	salivary gland morphogenesis	21	5	2.02	0.04511
GO:0022612	gland morphogenesis	21	5	2.02	0.04511
GO:0007164	establishment of tissue polarity	21	5	2.02	0.04511
GO:0051056	regulation of small GTPase mediated sign...	21	5	2.02	0.04511
GO:0048565	digestive tract development	21	5	2.02	0.04511
GO:0006886	intracellular protein transport	166	23	15.98	0.04601
GO:0010769	regulation of cell morphogenesis involve...	28	6	2.7	0.04669
GO:0009967	positive regulation of signal transducti...	90	14	8.67	0.04759
GO:0010629	negative regulation of gene expression	158	22	15.21	0.04797
GO:0007417	central nervous system development	58	10	5.58	0.04807
GO:0007409	axonogenesis	74	12	7.12	0.04871
GO:0055001	muscle cell development	15	4	1.44	0.04916
GO:0055002	striated muscle cell development	15	4	1.44	0.04916
GO:0009066	aspartate family amino acid metabolic pr...	15	4	1.44	0.04916
GO:0072655	establishment of protein localization to...	15	4	1.44	0.04916
GO:0006986	response to unfolded protein	15	4	1.44	0.04916
GO:0120035	regulation of plasma membrane bounded ce...	43	8	4.14	0.04981
GO:0009896	positive regulation of catabolic process	43	8	4.14	0.04981
GO:0031344	regulation of cell projection organizati...	43	8	4.14	0.04981
