GO.ID	Term	Annotated	Significant	Expected	test
GO:0035088	establishment or maintenance of apical/b...	37	4	1.11	0.02426
GO:0032200	telomere organization	37	4	1.11	0.02426
GO:0061245	establishment or maintenance of bipolar ...	37	4	1.11	0.02426
GO:0006366	transcription by RNA polymerase II	551	25	16.59	0.02474
GO:0006457	protein folding	75	6	2.26	0.02494
GO:0009059	macromolecule biosynthetic process	1641	71	49.4	0.02527
GO:0043170	macromolecule metabolic process	3635	147	109.44	0.02641
GO:0006473	protein acetylation	76	6	2.29	0.02642
GO:0061982	meiosis I cell cycle process	76	6	2.29	0.02642
GO:0051272	positive regulation of cellular componen...	38	4	1.14	0.02649
GO:0071840	cellular component organization or bioge...	2195	102	66.08	0.02676
GO:0090305	nucleic acid phosphodiester bond hydroly...	238	13	7.17	0.02715
GO:0007062	sister chromatid cohesion	22	3	0.66	0.02717
GO:0034645	cellular macromolecule biosynthetic proc...	1615	70	48.62	0.02728
GO:0034660	ncRNA metabolic process	258	26	7.77	0.02779
GO:0006996	organelle organization	1334	60	40.16	0.02806
GO:0006412	translation	361	22	10.87	0.02813
GO:0006351	transcription, DNA-templated	902	37	27.16	0.02929
GO:0043933	protein-containing complex subunit organ...	492	31	14.81	0.02944
GO:0000086	G2/M transition of mitotic cell cycle	23	3	0.69	0.03057
GO:0008593	regulation of Notch signaling pathway	100	7	3.01	0.03070
GO:0006418	tRNA aminoacylation for protein translat...	40	4	1.2	0.03132
GO:0006352	DNA-templated transcription, initiation	59	5	1.78	0.03171
GO:0016072	rRNA metabolic process	134	14	4.03	0.03518
GO:0042274	ribosomal small subunit biogenesis	53	10	1.6	0.03528
GO:0007346	regulation of mitotic cell cycle	149	9	4.49	0.03552
GO:0051168	nuclear export	61	5	1.84	0.03593
GO:0097659	nucleic acid-templated transcription	917	37	27.61	0.03649
GO:0044772	mitotic cell cycle phase transition	82	6	2.47	0.03655
GO:0008361	regulation of cell size	82	6	2.47	0.03655
GO:0071166	ribonucleoprotein complex localization	42	4	1.26	0.03663
GO:0043039	tRNA aminoacylation	42	4	1.26	0.03663
GO:0071426	ribonucleoprotein complex export from nu...	42	4	1.26	0.03663
GO:1902667	regulation of axon guidance	25	3	0.75	0.03801
GO:0006289	nucleotide-excision repair	25	3	0.75	0.03801
GO:0044839	cell cycle G2/M phase transition	25	3	0.75	0.03801
GO:0030261	chromosome condensation	43	4	1.29	0.03947
GO:0043038	amino acid activation	43	4	1.29	0.03947
GO:0006364	rRNA processing	114	13	3.43	0.03947
GO:0051169	nuclear transport	106	7	3.19	0.04027
GO:0006913	nucleocytoplasmic transport	106	7	3.19	0.04027
GO:0045786	negative regulation of cell cycle	84	6	2.53	0.04041
GO:0043631	RNA polyadenylation	26	3	0.78	0.04204
GO:0016070	RNA metabolic process	1439	78	43.32	0.04247
GO:0032774	RNA biosynthetic process	928	37	27.94	0.04259
GO:0016570	histone modification	155	9	4.67	0.04394
GO:0008298	intracellular mRNA localization	67	8	2.02	0.04424
GO:1901990	regulation of mitotic cell cycle phase t...	65	5	1.96	0.04536
GO:0006406	mRNA export from nucleus	27	3	0.81	0.04628
GO:0050920	regulation of chemotaxis	27	3	0.81	0.04628
GO:0000288	nuclear-transcribed mRNA catabolic proce...	27	3	0.81	0.04628
GO:0030490	maturation of SSU-rRNA	40	9	1.2	0.04629
GO:0044770	cell cycle phase transition	87	6	2.62	0.04667
GO:0006414	translational elongation	46	4	1.38	0.04872
