GO.ID	Term	Annotated	Significant	Expected	test
GO:0050769	positive regulation of neurogenesis	74	8	3.4	0.01958
GO:0007450	dorsal/ventral pattern formation, imagin...	47	6	2.16	0.01967
GO:0009950	dorsal/ventral axis specification	47	6	2.16	0.01967
GO:0046488	phosphatidylinositol metabolic process	47	6	2.16	0.01967
GO:0002066	columnar/cuboidal epithelial cell develo...	232	18	10.66	0.02009
GO:0061564	axon development	301	22	13.83	0.02037
GO:0062012	regulation of small molecule metabolic p...	35	5	1.61	0.02073
GO:0007293	germarium-derived egg chamber formation	75	8	3.45	0.02107
GO:0035214	eye-antennal disc development	48	6	2.2	0.02164
GO:0007267	cell-cell signaling	392	32	18.01	0.02182
GO:0048870	cell motility	286	21	13.14	0.02211
GO:0051480	regulation of cytosolic calcium ion conc...	24	4	1.1	0.02243
GO:0046530	photoreceptor cell differentiation	164	21	7.53	0.02306
GO:0007424	open tracheal system development	169	14	7.76	0.02315
GO:0009755	hormone-mediated signaling pathway	36	5	1.65	0.02319
GO:0006913	nucleocytoplasmic transport	106	10	4.87	0.02330
GO:0051169	nuclear transport	106	10	4.87	0.02330
GO:0042051	compound eye photoreceptor development	77	8	3.54	0.02430
GO:0051674	localization of cell	289	21	13.28	0.02449
GO:0045666	positive regulation of neuron differenti...	63	7	2.89	0.02463
GO:0016055	Wnt signaling pathway	92	9	4.23	0.02484
GO:0070727	cellular macromolecule localization	451	30	20.72	0.02493
GO:0065009	regulation of molecular function	519	44	23.84	0.02536
GO:0045610	regulation of hemocyte differentiation	25	4	1.15	0.02576
GO:0061726	mitochondrion disassembly	25	4	1.15	0.02576
GO:0051336	regulation of hydrolase activity	204	23	9.37	0.02580
GO:0006397	mRNA processing	222	17	10.2	0.02627
GO:0007626	locomotory behavior	156	13	7.17	0.02687
GO:0002065	columnar/cuboidal epithelial cell differ...	240	18	11.02	0.02719
GO:0045184	establishment of protein localization	364	25	16.72	0.02776
GO:0006357	regulation of transcription by RNA polym...	519	40	23.84	0.02821
GO:0007568	aging	125	11	5.74	0.02826
GO:0030865	cortical cytoskeleton organization	51	6	2.34	0.02834
GO:0034613	cellular protein localization	401	27	18.42	0.02840
GO:0071396	cellular response to lipid	38	5	1.75	0.02867
GO:0060070	canonical Wnt signaling pathway	65	7	2.99	0.02869
GO:0060582	cell fate determination involved in patt...	15	3	0.69	0.02897
GO:0016360	sensory organ precursor cell fate determ...	15	3	0.69	0.02897
GO:0016348	imaginal disc-derived leg joint morphoge...	15	3	0.69	0.02897
GO:0048056	R3/R4 cell differentiation	15	3	0.69	0.02897
GO:0072593	reactive oxygen species metabolic proces...	26	4	1.19	0.02938
GO:0006820	anion transport	175	14	8.04	0.03012
GO:0009968	negative regulation of signal transducti...	268	23	12.31	0.03026
GO:0048513	animal organ development	936	74	43	0.03054
GO:0007423	sensory organ development	387	38	17.78	0.03120
GO:0030707	ovarian follicle cell development	227	17	10.43	0.03167
GO:0007631	feeding behavior	39	5	1.79	0.03170
GO:0042462	eye photoreceptor cell development	81	8	3.72	0.03177
GO:0010468	regulation of gene expression	1101	75	50.58	0.03192
GO:0008340	determination of adult lifespan	112	10	5.14	0.03260
GO:0031327	negative regulation of cellular biosynth...	316	22	14.52	0.03302
GO:0038127	ERBB signaling pathway	67	7	3.08	0.03318
GO:0007173	epidermal growth factor receptor signali...	67	7	3.08	0.03318
GO:0031338	regulation of vesicle fusion	27	4	1.24	0.03328
GO:0048167	regulation of synaptic plasticity	27	4	1.24	0.03328
GO:0051170	import into nucleus	53	6	2.43	0.03350
GO:0072507	divalent inorganic cation homeostasis	53	6	2.43	0.03350
GO:0050767	regulation of neurogenesis	192	18	8.82	0.03385
GO:0032268	regulation of cellular protein metabolic...	463	30	21.27	0.03397
GO:0048598	embryonic morphogenesis	195	15	8.96	0.03433
GO:0007303	cytoplasmic transport, nurse cell to ooc...	16	3	0.73	0.03447
GO:0007449	proximal/distal pattern formation, imagi...	16	3	0.73	0.03447
GO:0007562	eclosion	16	3	0.73	0.03447
GO:0040011	locomotion	520	33	23.89	0.03477
GO:0045451	pole plasm oskar mRNA localization	40	5	1.84	0.03491
GO:0006874	cellular calcium ion homeostasis	40	5	1.84	0.03491
GO:0060541	respiratory system development	179	14	8.22	0.03555
GO:0010623	programmed cell death involved in cell d...	83	8	3.81	0.03604
GO:0035303	regulation of dephosphorylation	29	7	1.33	0.03704
GO:2000027	regulation of animal organ morphogenesis	84	11	3.86	0.03741
GO:0048545	response to steroid hormone	28	4	1.29	0.03746
GO:0043401	steroid hormone mediated signaling pathw...	28	4	1.29	0.03746
GO:0071383	cellular response to steroid hormone sti...	28	4	1.29	0.03746
GO:0010508	positive regulation of autophagy	28	4	1.29	0.03746
GO:0045596	negative regulation of cell differentiat...	99	9	4.55	0.03755
GO:0010646	regulation of cell communication	694	53	31.88	0.03778
GO:0007411	axon guidance	232	17	10.66	0.03785
GO:0010629	negative regulation of gene expression	412	27	18.93	0.03811
GO:0048190	wing disc dorsal/ventral pattern formati...	41	5	1.88	0.03833
GO:0030537	larval behavior	41	5	1.88	0.03833
GO:0051179	localization	1771	114	81.35	0.03969
GO:0048585	negative regulation of response to stimu...	294	24	13.51	0.03983
GO:0015833	peptide transport	359	24	16.49	0.04025
GO:0043666	regulation of phosphoprotein phosphatase...	17	3	0.78	0.04047
GO:0035153	epithelial cell type specification, open...	17	3	0.78	0.04047
GO:0045467	R7 cell development	17	3	0.78	0.04047
GO:0048015	phosphatidylinositol-mediated signaling	17	3	0.78	0.04047
GO:0008052	sensory organ boundary specification	17	3	0.78	0.04047
GO:0023051	regulation of signaling	698	53	32.06	0.04105
GO:0006366	transcription by RNA polymerase II	551	41	25.31	0.04165
GO:0016050	vesicle organization	101	9	4.64	0.04187
GO:0198738	cell-cell signaling by wnt	101	9	4.64	0.04187
GO:0060627	regulation of vesicle-mediated transport	117	10	5.37	0.04212
GO:0045475	locomotor rhythm	56	6	2.57	0.04230
GO:0043085	positive regulation of catalytic activit...	226	20	10.38	0.04233
GO:0000375	RNA splicing, via transesterification re...	167	13	7.67	0.04320
GO:0000377	RNA splicing, via transesterification re...	167	13	7.67	0.04320
GO:0001654	eye development	330	32	15.16	0.04417
GO:0010259	multicellular organism aging	118	10	5.42	0.04423
GO:0016071	mRNA metabolic process	290	20	13.32	0.04440
GO:0007028	cytoplasm organization	57	6	2.62	0.04553
GO:0009966	regulation of signal transduction	604	48	27.75	0.04560
GO:0150063	visual system development	331	32	15.2	0.04561
GO:0009967	positive regulation of signal transducti...	273	19	12.54	0.04564
GO:0007316	pole plasm RNA localization	43	5	1.98	0.04574
GO:0019094	pole plasm mRNA localization	43	5	1.98	0.04574
GO:0097485	neuron projection guidance	238	17	10.93	0.04637
GO:0098727	maintenance of cell number	72	7	3.31	0.04638
GO:0019827	stem cell population maintenance	72	7	3.31	0.04638
GO:0042659	regulation of cell fate specification	30	4	1.38	0.04671
GO:0050806	positive regulation of synaptic transmis...	18	3	0.83	0.04696
GO:0097502	mannosylation	18	3	0.83	0.04696
GO:0046331	lateral inhibition	18	3	0.83	0.04696
GO:0048017	inositol lipid-mediated signaling	18	3	0.83	0.04696
GO:2001233	regulation of apoptotic signaling pathwa...	18	3	0.83	0.04696
GO:0042675	compound eye cone cell differentiation	18	3	0.83	0.04696
GO:0042886	amide transport	365	24	16.77	0.04728
GO:0007480	imaginal disc-derived leg morphogenesis	68	10	3.12	0.04764
GO:0048511	rhythmic process	136	11	6.25	0.04778
GO:0051246	regulation of protein metabolic process	497	31	22.83	0.04868
GO:0045597	positive regulation of cell differentiat...	104	9	4.78	0.04896
GO:0043087	regulation of GTPase activity	97	12	4.46	0.04972
GO:0048568	embryonic organ development	44	5	2.02	0.04974
GO:0030866	cortical actin cytoskeleton organization	44	5	2.02	0.04974
